SessionID,TreatmentNumber,Table,Period,Subject,ClientNumber,LastClientNumber,Group,Profit,TotalProfit,Participate,LeaveStage,EVAlgorithm,PrefAlgorithm,AlgorithmChoice,ProlificID,Captcha5,Consent,BotCheck2,BotCheck1,BotCheck1x,BotCheck1y,Delegate,Option,StartTimeOfExperiment,TimeOKWelcomeOK,TimeOKCaptcha1OK,TimeOKOutOK,TimeContinueOverview1OK,TimeConfirmOverview2OK,TimeOKOut2OK,BotCheck1attempt,BotWarning,TimeOKBotCheck2OK,TimeOKOut3OK,TimeContinueInstructionsPart1aOK,TimeContinueInstructionsPart1bOK,TimeContinueInstructionsPart1cOK,CompQ205,CompQ10,CompQ3,auxPage,TimeNextComprehensionQsOK,TimeBackComprehensionQsOK,TimeContinueComprehensionQsOK,Part1CQsPassedOnAttempt,CompQ3a,CompQ205a,CompQ10a,TimeOKComprehensionQsReplayOK,TimeNextComprehensionQsReplayOK,TimeBackComprehensionQsReplayOK,Screen,Warning,i,OptionsetID,OrderNumber,Up,Confident,TimeOKPart1OK,TimeNextPart1OK,ConfidentPart1,SatisfiedPart1,TimeOKInstructionsPart2aOK,TimeContinueInstructionsPart2bOK,TimeContinueInstructionsPart2cOK,TimeContinueInstructionsPart2dOK,CompQ1,CompQ2,CompQ1b,CompQ0,TimeNextComprehensionQsP2OK,TimeBackComprehensionQsP2OK,TimeContinueComprehensionQsP2OK,Part2CQsPassedOnAttempt,CompQ1a,CompQ2a,CompQ1ba,CompQ0a,TimeNextComprehensionQsP2ReplayOK,TimeBackComprehensionQsP2ReplayOK,TimeContinueComprehensionQsP2ReplayOK,TimeContinueIntroPart2OK,NthDecision,TimedOutDelegationChoice,TimedOutOptionChoice,SatisfactionRating,l,aux_switch1,DelegateA[1],DelegateA[2],DelegateA[3],DelegateA[4],DelegateA[5],DelegateA[6],DelegateA[7],DelegateA[8],TimedOutOptionChoiceA[1],TimedOutOptionChoiceA[2],TimedOutOptionChoiceA[3],TimedOutOptionChoiceA[4],TimedOutOptionChoiceA[5],TimedOutOptionChoiceA[6],TimedOutOptionChoiceA[7],TimedOutOptionChoiceA[8],OptionsetIDA[1],OptionsetIDA[2],OptionsetIDA[3],OptionsetIDA[4],OptionsetIDA[5],OptionsetIDA[6],OptionsetIDA[7],OptionsetIDA[8],OptionA[1],OptionA[2],OptionA[3],OptionA[4],OptionA[5],OptionA[6],OptionA[7],OptionA[8],TimedOutOptionChocie,auxSwitch,TimeContinuePart2OK,TimeOKPart2OK,DelegateHyp10,TimeNextHypothetic10OK,ProbOfBadComputerChoices,ProbOfAbsurdComputerChoices,ComputerRiskTaking,TimeNextReasonsForHypDelegationChoiceOK,DontTrust,BetterJob,HowExactly,MoreInfo,Responsibility4Choice,Responsibility4Outcome,DislikeRelyingOn,Reactance2Analysis,PerformanceCuriosity,Tedious,Other,OtherText,TimeNextReasonsForHypDelegationChoice2OK,RiskTaking,FinMarketExperience,FinanciallyResponsible,AIXperience,TimeNextQaire1OK,Female,Age,Education,HHIncome,TimeNextQaire2OK,Reliable,AIUsageInStudy,TimeNextQaire3OK,AIWasUsed4,TimeNextQaire3aOK,Manx,TimeNextQaire4FALSEOK,RandomPeriod,RelevantPayoff,Feedback,TimeProceedTHANKYOUOK,TotalSecondsInExperiment
260206_1528,305,subjects,1,1,152,0,1,0,0,1,0,1,0,0,60dca45abca3eb229bafdedf,5,1,2,-1,51.9848033977005,-0.00777895230773495,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,1,2,99999,0,99999,-99,2,205,10,99999,99999,0,0,-99,9,0,2,1,3,99999,99999,-99,5,99999,99999,99999,99999,1,2,8,0,99999,0,99999,0,1,1,8,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,5,4,3,7,8,1,2,6,8,8,2,4,4,5,3,5,1,-99,99999,99999,0,99999,3,1,6,99999,0,0,0,0,1,1,0,0,0,0,0,,99999,6,3,4,4,99999,0,38,4,55,99999,7,0,99999,,0,,0,5,390,none,99999,0
260206_1528,307,subjects,1,1,153,0,1,0,0,1,0,1,0,0,56153d5e7ffc8a000a811ba8,5,1,2,-1,50.7462686567164,-0.0479452054794521,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,8,99999,99999,-99,8,99999,99999,99999,99999,1,1,1,0,99999,0,99999,0,0,1,8,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7,5,4,1,8,6,3,2,4,5,5,3,4,5,8,1,1,-99,99999,99999,1,99999,5,2,5,99999,1,1,0,0,0,1,1,0,0,0,0,,99999,2,0,3,1,99999,1,43,3,35,99999,7,0,99999,,0,,0,4,525,n/a,99999,0
260206_1528,309,subjects,1,1,154,0,1,0,0,1,0,1,0,0,5fc4dd560975a70009b9abe2,5,1,2,-1,47.9527559055118,-0.0141129032258064,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,7,99999,99999,-99,8,99999,99999,99999,99999,1,1,8,0,99999,0,99999,0,1,2,8,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4,7,3,8,5,6,2,1,8,4,2,4,8,5,5,3,1,0,99999,99999,1,99999,2,0,4,99999,1,1,0,0,0,0,1,0,1,1,0,,99999,3,0,3,9,99999,0,43,1,15,99999,7,0,99999,,0,,0,3,525,,99999,0
260206_1528,311,subjects,1,1,155,0,1,0,0,1,0,0,1,0,5d542c3a5af5900019bc80c4,5,1,2,-1,51.1741863905326,-0.00231799450549453,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,8,99999,99999,-99,8,99999,99999,99999,99999,1,1,1,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,6,5,1,2,7,4,8,3,5,8,6,7,4,4,4,7,1,0,99999,99999,1,99999,0,0,0,99999,0,1,0,0,0,0,0,0,0,0,1,there wasn't enough time to choose properly on my own,99999,8,8,10,7,99999,1,51,4,25,99999,7,0,99999,,0,,0,4,235,just that it was interesting to do!,99999,0
260206_1528,313,subjects,1,1,156,0,1,0,0,1,0,0,1,0,672b24390a9c197eb61f2f72,5,1,2,-1,51.467032967033,-0.0188404027966486,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,10,99999,99999,-99,10,99999,99999,99999,99999,1,1,1,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,1,6,8,7,4,7,5,7,4,5,4,6,2,1,-99,99999,99999,0,99999,2,0,5,99999,0,1,0,1,0,0,0,0,1,0,0,,99999,1,6,9,7,99999,0,54,1,25,99999,7,0,99999,,0,,0,5,0,,99999,0
260206_1528,317,subjects,1,1,158,0,1,0,0,1,0,0,1,0,5ec1129f45a5365297e63600,5,1,2,-1,50.9473684210526,0.014367816091954,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,8,99999,99999,-99,8,99999,99999,99999,99999,1,1,1,0,99999,99999,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,3,8,5,4,7,6,3,7,2,4,4,8,4,5,1,0,99999,99999,1,99999,1,1,9,99999,0,1,0,0,0,0,0,0,1,0,0,,99999,10,7,10,8,99999,0,40,2,85,99999,7,0,99999,,0,,0,4,360,Very clear instructions,99999,0
260206_1528,319,subjects,1,1,159,0,1,0,0,1,0,1,0,0,6773ddcd48e01d9519ede71e,5,1,2,-1,49.6097915891617,0.0130207538604736,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,8,99999,99999,-99,8,99999,99999,99999,99999,0,1,8,0,99999,0,99999,0,0,2,8,10,99999,0,99999,99999,9,1,0,-99,18,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,7,6,4,5,1,3,7,4,5,6,3,5,8,3,1,-99,99999,99999,0,99999,5,2,8,99999,1,0,0,0,1,0,1,0,1,0,0,,99999,7,7,4,8,99999,0,43,4,35,99999,7,0,99999,,0,,0,5,0,,99999,0
260206_1528,323,subjects,1,1,161,0,1,0,0,1,0,1,0,0,5f3ae136d5f38f7a5f3f6295,5,1,2,-1,52.7911637931034,-0.0194493006993007,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,6,99999,99999,-99,7,99999,99999,99999,99999,1,1,1,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,5,4,3,6,8,3,3,1,8,8,5,1,2,1,-99,99999,99999,1,99999,8,1,7,99999,1,0,0,0,0,0,1,0,0,0,0,,99999,0,0,5,7,99999,1,23,2,85,99999,7,0,99999,,0,,0,2,320,no,99999,0
260206_1528,325,subjects,1,1,162,0,1,0,0,1,0,0,1,0,67696d49d386c9789b03b1da,5,1,2,-1,52.5638119537051,-0.0196305366411601,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,8,99999,99999,-99,9,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,8,5,6,2,7,1,4,2,4,4,5,7,4,6,8,1,0,99999,99999,1,99999,8,2,5,99999,1,1,0,0,0,0,1,0,1,0,0,,99999,1,0,4,2,99999,0,59,4,35,99999,7,0,99999,,0,,0,7,225,,99999,0
260206_1528,327,subjects,1,1,163,0,1,0,0,1,0,0,1,0,59d949cf8fd07a000184247e,5,1,2,-1,53.993449599466,0.00464898767605637,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,8,99999,99999,-99,8,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,8,5,6,4,1,2,7,2,4,8,1,8,4,2,4,1,-99,99999,99999,0,99999,8,1,10,99999,1,1,0,0,0,0,1,0,0,0,0,,99999,2,0,10,1,99999,1,41,4,45,99999,7,0,99999,,0,,0,7,255,none,99999,0
260206_1528,329,subjects,1,1,164,0,1,0,0,1,0,1,0,0,6731be489e831394673e6fee,5,1,2,-1,51.7894736842105,-0.00546448087431695,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,9,99999,99999,-99,9,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,8,2,4,1,6,7,5,3,4,5,8,5,5,6,5,2,1,-99,99999,99999,1,99999,7,1,8,99999,0,1,0,0,0,0,0,0,1,0,0,,99999,8,5,1,6,99999,0.5,20,2,25,99999,7,0,99999,,0,,0,6,0,,99999,0
260206_1528,331,subjects,1,1,165,0,1,0,0,1,0,1,0,0,55e876f25e4d360012cc283d,5,1,2,-1,50.421052631579,-0.00552486187845302,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,9,99999,99999,-99,7,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,2,6,7,3,4,1,5,8,5,6,4,2,6,3,8,4,1,-99,99999,99999,1,99999,3,2,7,99999,1,1,0,0,0,1,0,0,0,0,0,,99999,6,7,10,7,99999,0,31,1,45,99999,7,0,99999,,0,,0,8,390,,99999,0
260206_1528,333,subjects,1,1,166,0,1,0,0,1,0,1,0,0,5d5a8cbeeb68e00018d85fb7,5,1,2,-1,52.7329638135302,-0.00400004069010418,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,1,9,99999,99999,-99,8,99999,99999,99999,99999,1,1,1,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,8,3,5,7,2,1,4,6,4,2,8,4,5,3,8,5,1,0,99999,99999,1,99999,2,0,7,99999,0,1,0,0,1,1,0,0,0,1,0,,99999,2,1,1,7,99999,1,28,2,35,99999,7,0,99999,,0,,0,1,390,,99999,0
260206_1528,335,subjects,1,1,167,0,1,0,0,1,0,0,1,0,5b17642244127b00013f7f65,5,1,2,-1,53.2604363410028,0.0206107802063454,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,1,6,99999,99999,-99,8,99999,99999,99999,99999,1,2,8,0,99999,0,99999,0,1,2,8,0,99999,0,99999,99999,9,1,0,-99,18,-99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,4,6,2,8,5,7,4,5,1,6,3,6,8,3,1,-99,99999,99999,0,99999,5,4,5,99999,1,0,0,0,0,0,0,0,0,0,0,,99999,7,7,7,7,99999,1,40,4,25,99999,7,0,99999,,0,,0,6,0,,99999,0
260206_1528,337,subjects,1,1,168,0,1,0,0,1,0,0,1,0,6978d532e03b49d2072f4538,5,1,2,-1,50.0956011761676,0.0171430315290179,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,2,99999,99999,-99,9,99999,99999,99999,99999,0,1,8,0,99999,0,99999,0,0,1,8,10,99999,0,99999,99999,9,1,0,-99,18,-99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,6,8,5,7,1,3,7,4,5,6,8,5,5,1,-99,99999,99999,0,99999,5,2,2,99999,1,1,1,0,0,0,1,0,1,0,0,,99999,6,2,8,3,99999,1,33,4,55,99999,7,0,99999,,0,,0,2,0,no,99999,0
260206_1528,339,subjects,1,1,169,0,1,0,0,1,0,1,0,0,62aa591a476ebabe28612a92,5,1,2,-1,49.0526315789474,-0.0056497175141243,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,10,99999,99999,-99,8,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,1,-1,1,1,1,-1,1,0,0,0,0,0,0,0,0,3,5,8,2,1,4,7,6,2,8,-1,5,3,8,-1,5,1,-99,99999,99999,0,99999,7,3,2,99999,0,0,0,0,0,0,0,0,1,0,0,,99999,9,8,8,8,99999,0,36,5,55,99999,7,0,99999,,0,,0,5,0,,99999,0
260206_1528,341,subjects,1,1,170,0,1,0,0,1,0,1,0,0,602a2911a73ba046955f6c58,5,1,2,-1,50.1799040511727,-0.00787401574803148,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,8,99999,99999,-99,6,99999,99999,99999,99999,0,1,1,0,99999,0,99999,0,0,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,2,8,7,3,4,1,5,6,4,4,1,5,8,4,8,1,1,-99,99999,99999,0,99999,4,2,0,99999,0,1,0,0,1,0,1,0,1,0,0,,99999,1,3,10,5,99999,1,56,4,35,99999,7,0,99999,,0,,0,3,300,no,99999,0
260206_1528,343,subjects,1,1,171,0,1,0,0,1,0,0,1,0,574061ecd700ea000ef44a8f,5,1,2,-1,51.7378770237392,-0.00833336512247723,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,1,10,99999,99999,-99,8,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,7,6,3,2,1,8,5,5,2,5,4,8,8,4,4,1,-99,99999,99999,0,99999,4,2,4,99999,1,0,1,1,1,0,0,0,1,0,0,,99999,7,6,10,10,99999,0,35,3,5,99999,7,0,99999,,0,,0,2,525,,99999,0
260206_1528,347,subjects,1,1,173,0,1,0,0,1,0,1,0,0,5bfe0d18e373c90001b57c71,5,1,2,-1,52.1229659763314,-0.00321852992957744,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,1,99999,99999,-99,6,99999,99999,99999,99999,1,0,1,0,99999,0,99999,0,1,0,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,5,1,4,6,8,3,7,5,8,3,8,5,4,2,4,1,0,99999,99999,1,99999,4,0,8,99999,0,1,0,0,0,0,0,0,0,0,1,I'm very indecisive and would 'freeze' and run out of time.,99999,0,2,10,8,99999,1,61,4,15,99999,7,0,99999,,0,,0,3,525,Interesting!,99999,0
260206_1528,349,subjects,1,1,174,0,1,0,0,1,0,1,0,0,6659c64e90a02f94c92e944d,5,1,2,-1,50.2735394488324,-0.0184682598550811,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,1,10,99999,99999,-99,10,99999,99999,99999,99999,0,1,1,0,99999,0,99999,0,0,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,8,3,1,6,2,4,5,7,4,8,3,5,5,8,8,4,1,0,99999,99999,1,99999,5,1,7,99999,0,1,0,0,0,1,0,0,1,0,0,,99999,7,8,9,9,99999,1,26,4,-1,99999,7,0,99999,,0,,0,8,0,,99999,0
260206_1528,351,subjects,1,1,175,0,1,0,0,1,0,1,0,0,6978c747e184ed4d0341f8a2,5,1,2,-1,52.9784482758621,-0.021373820754717,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,1,9,99999,99999,-99,9,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,6,1,5,3,8,7,4,2,5,3,8,2,4,4,8,5,1,0,99999,99999,1,99999,9,1,7,99999,0,1,0,0,0,1,0,0,1,1,0,,99999,3,2,0,5,99999,1,22,4,35,99999,7,0,99999,,0,,0,4,625,,99999,0
260206_1528,353,subjects,1,1,176,0,1,0,0,1,0,0,1,0,6765b7480caf6c253ee85ccc,7,-1,-1,-1,-1,-1,-1,-1,0,99999,99999,55,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,1,0,0,0,0,-99,-99,-99,0,0,0,1,-99,9,1,0,0,0,0,0,-99,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,1,1,1,-99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,-99,-99,0,,0,,0,2,-99,,0,0
260206_1528,353,subjects,1,1,176,0,1,0,0,1,1,0,1,0,6765b7480caf6c253ee85ccc,7,-1,-1,-1,-1,-1,-1,-1,0,99999,99999,55,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,1,0,0,0,0,-99,-99,-99,0,0,0,1,-99,9,1,0,0,0,0,0,-99,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,1,1,1,-99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,-99,-99,0,,0,,0,4,-99,,0,0
260206_1528,355,subjects,1,1,177,0,1,0,0,1,0,1,0,0,58a9acb966e4640001c53a7f,5,1,2,-1,51.3615400712569,-0.0151515151515151,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,6,99999,99999,-99,7,99999,99999,99999,99999,1,1,1,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,8,4,5,7,3,6,1,2,4,2,5,4,5,5,3,7,1,-99,99999,99999,1,99999,5,2,8,99999,0,1,0,0,0,0,0,0,1,0,0,,99999,7,7,10,7,99999,0,35,4,35,99999,7,0,99999,,0,,0,2,0,"I understood the task, but the instructions could have been more concise.",99999,0
260206_1528,357,subjects,1,1,178,0,1,0,0,1,0,0,1,0,682b3f63d0e2c4eff64fe664,5,1,2,-1,50.9561727335165,0.012725830078125,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,8,99999,99999,-99,7,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,4,2,1,5,3,4,4,5,6,4,4,1,6,1,-99,99999,99999,1,99999,2,0,6,99999,0,0,0,0,0,0,0,0,0,0,1,I'm just happy to see what happens,99999,6,5,10,8,99999,0,71,4,35,99999,7,0,99999,,0,,0,1,330,it was straightforward,99999,0
260206_1528,359,subjects,1,1,179,0,1,0,0,1,0,0,1,0,5a9fa90f873cda00010d29d8,5,1,2,-1,51.9945054945055,0.0159416751585145,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,1,1,99999,0,99999,-99,1,205,10,99999,99999,0,0,-99,9,0,2,0,6,99999,99999,-99,9,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,5,4,3,7,6,1,2,6,8,3,4,4,6,3,7,1,-99,99999,99999,1,99999,6,2,6,99999,0,1,0,0,0,1,1,0,0,0,0,,99999,6,8,8,9,99999,0,26,1,25,99999,7,0,99999,,0,,0,1,0,It was well done,99999,0
260206_1528,361,subjects,1,1,180,0,1,0,0,1,0,1,0,0,59e7276d5de9b000017ed1c1,5,1,2,-1,50.6329113924051,0,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,8,99999,99999,-99,8,99999,99999,99999,99999,1,1,1,0,99999,0,99999,0,1,2,8,0,99999,0,99999,99999,9,1,0,-99,18,-99,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,4,6,7,2,8,1,8,2,8,6,6,4,3,1,-99,99999,99999,0,99999,4,2,1,99999,1,1,0,0,1,0,0,0,0,0,0,,99999,8,8,10,10,99999,0,44,3,-1,99999,7,0,99999,,0,,0,3,0,,99999,0
260206_1528,363,subjects,1,1,181,0,1,0,0,1,0,1,0,0,6146fae1e27a56034fdcb5c5,5,1,2,-1,49.792656988668,-0.000318254743303548,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,6,99999,99999,-99,9,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,7,1,2,5,6,4,2,8,1,4,2,4,5,1,-99,99999,99999,0,99999,4,2,5,99999,1,1,0,0,1,0,0,0,1,0,0,,99999,6,2,0,4,99999,1,35,4,55,99999,7,0,99999,,0,,0,8,265,no,99999,0
260206_1528,365,subjects,1,1,182,0,1,0,0,1,0,1,0,0,5c2ebf3e626018000134986f,5,1,2,-1,47.3228346456693,-0.0156862745098039,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,9,99999,99999,-99,10,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,2,3,6,8,4,1,7,5,5,6,6,4,8,4,4,5,1,-99,99999,99999,1,99999,6,2,10,99999,0,0,0,0,0,0,0,0,0,0,1,I felt too anxious with the time limit and found it hard to pick the best option,99999,4,1,6,6,99999,0,44,4,35,99999,7,0,99999,,0,,0,7,0,"no, it was all clear",99999,0
260206_1528,367,subjects,1,1,183,0,1,0,0,1,0,0,1,0,5c03e86d55555b0001caf233,5,1,2,-1,49.4047619047619,-0.0102419720015712,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,9,99999,99999,-99,9,99999,99999,99999,99999,1,2,1,0,99999,99999,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,8,3,7,2,1,8,8,6,1,2,4,7,8,1,-99,99999,99999,0,99999,5,2,10,99999,0,0,0,0,1,0,0,0,1,0,0,,99999,5,2,2,1,99999,0,37,4,35,99999,7,0,99999,,0,,0,4,0,,99999,0
